farm_id,county,district,species,production,capacity,x,y,Day1,Day2,Day3,Day4,Day5,Day6,Day7,Day8,Day9,Day10,Day11,Day12,Day13,Day14,Day15,Day16,Day17,Day18,Day19,Day20,Day21,Day22,Day23,Day24,Day25,Day26,Day27,Day28,Day29,Day30
7670,Venango,Deptford,duck,conventional,16806,330361.3204,4578402.967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7671,Susquehanna,Moorestown,chicken,broiler_2,1780,447906.6741,4583117.309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7672,Indiana,Wales,duck,organic,1047,484972.4023,4727556.304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7673,Allegheny,Brigantine,chicken,broiler_2,2957,462521.6602,4650268.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7674,Luzerne,Merchantville,chicken,broiler_1,4969,488633.3628,4478906.792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7675,Berks,Irvington,chicken,broiler_2,2426,468477.7376,4540931.436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7676,Schuylkill,Dover,chicken,broiler_2,3430,343094.1602,4556258.529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7677,Lycoming,Lebanon,duck,conventional,13430,405948.392,4608639.322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7678,Cumberland,Bridgeton,chicken,broiler_1,5273,390788.0271,4569503.741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7679,Blair,Haddon Heights,chicken,broiler_2,2346,384576.5818,4644693.758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7680,Cumberland,Somerdale,chicken,broiler_2,3918,388133.4646,4551235.744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7681,Blair,Pompton Lakes,duck,conventional,13548,370570.9627,4635437.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7682,Luzerne,Fieldsboro,chicken,broiler_2,4025,458656.7048,4481798.784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7683,Allegheny,Colts Neck,chicken,broiler_2,2755,488049.3248,4672269.528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
7684,Berks,Taylor,duck,organic,905,450117.7867,4565334.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7685,Cumberland,Bridgeton,chicken,broiler_2,4240,392463.3215,4573105.235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7686,Mercer,Harrington Park,duck,conventional,16782,351658.9591,4593229.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7687,Blair,Butler,chicken,broiler_1,4600,395308.895,4629140.473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7688,Cumberland,Perkiomen,duck,conventional,13458,384420.3524,4539785.947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7689,Venango,Long Beach,chicken,broiler_2,2609,311939.3532,4610188.706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7690,Luzerne,New Milford,chicken,broiler_2,3422,462942.6305,4489609.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7691,Fulton,Sparta,chicken,broiler_2,3277,403956.3592,4617023.579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7692,Indiana,Woodcliff Lake,duck,organic,950,444340.7105,4706841.358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7693,Cumberland,Frederick,duck,conventional,13719,384999.4632,4568378.404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7694,Mercer,Roseland,duck,conventional,15452,356996.2956,4609899.584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7695,Venango,Maurice River,duck,conventional,18896,337845.9126,4607987.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7696,Fulton,Sparta,duck,conventional,14373,405105.4522,4617048.629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7697,Cumberland,Alexandria,duck,conventional,14781,366189.2385,4560770.758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7698,Blair,Bloomsbury,duck,conventional,17470,384012.1356,4659408.476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7699,Luzerne,Medford,chicken,broiler_2,3238,493222.1026,4480387.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7700,Indiana,Woodcliff Lake,duck,conventional,14568,440935.5654,4709345.471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7701,Lycoming,Maple Shade,chicken,broiler_2,4014,416947.0511,4589169.749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7702,Luzerne,Dennis,duck,conventional,17832,486232.5373,4465869.894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7703,Luzerne,Old Bridge,duck,organic,297,500556.865,4474258.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7704,Blair,Hatboro,duck,conventional,16211,378425.1588,4646392.302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7705,Mercer,Wayne,duck,conventional,17370,363649.0857,4592167.712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7706,Mercer,Chalfont,chicken,broiler_2,3116,332918.9165,4584111.255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7707,Luzerne,Douglass,chicken,layer,21059,433992.4947,4485719.957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7708,Susquehanna,Newark,chicken,layer,19251,441508.0351,4609427.336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7709,Cumberland,Pequannock,chicken,broiler_2,3082,380560.8471,4528654.708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7710,Lycoming,Hoboken,duck,conventional,15013,397404.0522,4582475.669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7711,Mercer,Chalfont,duck,conventional,15419,341453.1559,4584222.351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7712,Venango,New Brunswick,chicken,broiler_2,2988,323944.6179,4611572.073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7713,Schuylkill,Fanwood,chicken,broiler_2,2232,334195.3088,4550112.458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7714,Lycoming,Monroe,chicken,broiler_2,2362,397185.8324,4607027.752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7715,Luzerne,Gwynedd,duck,conventional,15160,459839.3087,4507593.336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7716,Susquehanna,Mount Holly,chicken,layer,17749,432557.1768,4584345.192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
7717,Lancaster,Matawan,chicken,broiler_1,7018,446382.7134,4718327.335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7718,Fulton,Mine Hill,duck,conventional,15643,425557.7842,4618229.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7719,Fulton,Mine Hill,chicken,broiler_2,4726,428572.7202,4617923.686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7720,Susquehanna,Cape May Point,duck,organic,1093,459151.5925,4626040.776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7721,Indiana,Stockton,chicken,broiler_1,5292,485883.6221,4695295.574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
7722,Schuylkill,Glassboro,chicken,broiler_2,3807,316173.87,4554874.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7723,Mercer,Roseland,chicken,broiler_2,3275,355866.6084,4613680.436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7724,Venango,Ambler,chicken,layer,20086,304488.4279,4607852.068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7725,Blair,Butler,duck,conventional,14125,390041.759,4633025.685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7726,Susquehanna,Hackettstown,duck,conventional,15380,436021.9732,4605511.763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7727,Venango,Wildwood,chicken,broiler_2,2191,333277.9833,4611031.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7728,Luzerne,Merchantville,duck,conventional,14130,484961.1178,4473835.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7729,Susquehanna,Egg Harbor,duck,organic,1004,446241.0382,4599846.555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7730,Indiana,Robbinsville,chicken,broiler_2,3761,484425.5523,4716189.494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7731,Susquehanna,Unionville,duck,conventional,14871,446186.9083,4617267.952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7732,Lycoming,Monroe,duck,conventional,14344,399233.4621,4608038.624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7733,Luzerne,New Milford,chicken,broiler_2,3299,455320.7063,4484351.405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7734,Susquehanna,Newark,chicken,broiler_1,4914,432512.9873,4611628.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7735,Schuylkill,Brick,chicken,broiler_2,4465,344618.6841,4532731.566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7736,Lycoming,Delran,chicken,broiler_2,2520,385646.1371,4596060.107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7737,Schuylkill,Worth,duck,organic,1205,308030.83,4558249.594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7738,Susquehanna,Sea Girt,duck,conventional,14604,461348.0988,4590495.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7739,Blair,Bradley Beach,duck,conventional,15353,377600.8207,4650526.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7740,Indiana,Stockton,duck,conventional,15369,486442.9114,4695598.933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7741,Lancaster,Scotch Plains,duck,conventional,13989,414106.6907,4726046.426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7742,Luzerne,New Milford,chicken,layer,18916,461994.3629,4490487.169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7743,Blair,Ventnor City,duck,conventional,18185,386199.0422,4618300.819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7744,Allegheny,Lacey,chicken,broiler_2,2606,470346.1026,4673252.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7745,Susquehanna,Frelinghuysen,duck,organic,996,441940.5677,4595305.969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7746,Schuylkill,Potter,chicken,broiler_2,2798,336270.4207,4541567.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7747,Lancaster,Pitman,chicken,broiler_1,4911,438347.2162,4712308.527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7748,Blair,Alloway,duck,conventional,14671,387087.0733,4634681.782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7749,Cumberland,Alexandria,chicken,broiler_2,3719,375127.7819,4564422.527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7750,Schuylkill,Oaklyn,duck,organic,836,320121.5958,4552183.076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7751,Indiana,Paterson,chicken,broiler_2,3765,478940.9579,4694236.854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7752,Cumberland,Pequannock,chicken,broiler_1,6351,376279.8114,4537143.624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7753,Mifflin,Caldwell,chicken,broiler_1,6513,399494.1734,4506811.335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7754,Allegheny,Snow Shoe,chicken,broiler_2,2404,489314.2102,4676321.103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7755,Venango,Northvale,duck,organic,1058,313974.1293,4595574.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7756,Lycoming,Monroe,duck,conventional,16417,404107.1366,4610548.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7757,Indiana,Robbinsville,chicken,layer,17377,483437.5251,4712567.454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7758,Venango,Totowa,duck,conventional,14731,347494.8917,4613150.434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7759,Indiana,Wales,duck,conventional,13528,485106.3227,4731284.718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7760,Luzerne,Pine Hill,duck,organic,816,482746.1048,4487913.732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7761,Lancaster,Norriton,chicken,layer,17299,442854.3867,4701161.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7762,Allegheny,Marlborough,chicken,broiler_2,3079,467475.934,4648268.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7763,Schuylkill,Rahway,chicken,broiler_2,3101,329332.6262,4556737.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7764,Indiana,Morristown,chicken,broiler_2,3802,466755.5454,4710597.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7765,Mifflin,Sussex,duck,organic,1112,435245.4753,4492223.248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7766,Lancaster,Waldwick,chicken,broiler_2,2844,395538.1531,4695257.616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7767,Mercer,Wayne,duck,conventional,13627,368297.7712,4587831.995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7768,Luzerne,Teaneck,chicken,broiler_2,3780,490245.2473,4503580.422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7769,Blair,Ho-Ho-Kus,chicken,broiler_2,2882,381754.5056,4633389.449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7770,Luzerne,Pemberton,duck,conventional,16472,466083.0241,4466269.796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7771,Mercer,Clinton,chicken,broiler_2,3139,372586.8938,4580779.827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7772,Venango,Long Beach,duck,conventional,14137,309458.4431,4608614.326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7773,Berks,Taylor,duck,organic,1027,449997.0581,4569998.529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7774,Venango,Ambler,chicken,broiler_1,7108,306429.5571,4604470.804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7775,Indiana,Morristown,duck,organic,487,464693.1247,4710688.307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7776,Susquehanna,Keansburg,chicken,broiler_2,4423,455627.4719,4601738.198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7777,Cumberland,Manchester,duck,organic,786,389389.0161,4525070.116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7778,Indiana,Greenwich,duck,organic,247,452889.6324,4713475.723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7779,Lycoming,Absecon,duck,conventional,16087,413135.3001,4573547.468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7780,Luzerne,Douglass,chicken,broiler_1,5466,438745.8598,4485396.914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7781,Lycoming,Monroe,chicken,broiler_1,7516,402035.0067,4604900.298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7782,Susquehanna,Beach Haven,duck,conventional,15299,457853.4763,4622589.188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7783,Mercer,White,duck,conventional,17165,373823.8496,4589231.289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7784,Venango,Moreland,duck,organic,691,323436.9418,4624001.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7785,Berks,Middlesex,chicken,broiler_1,4602,479268.3369,4530951.113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7786,Berks,Irvington,chicken,broiler_2,3481,466459.5765,4533409.107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7787,Luzerne,New Milford,duck,conventional,16938,465233.204,4489491.561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7788,Allegheny,Passaic,chicken,layer,19059,470890.065,4680977.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7789,Indiana,Brielle,duck,organic,239,457613.7267,4711875.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7790,Luzerne,Morrisville,chicken,broiler_1,4431,470530.1443,4513220.882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7791,Lycoming,Limerick,chicken,broiler_2,2458,418738.3023,4583621.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7792,Blair,Ventnor City,chicken,broiler_2,3728,387849.9386,4617815.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7793,Lancaster,Park Ridge,duck,conventional,14938,441831.0022,4699522.159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7794,Allegheny,Farmingdale,chicken,broiler_2,2691,490273.5174,4685689.968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7795,Venango,Eatontown,chicken,broiler_2,2572,315558.5687,4601149.229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7796,Blair,Buena,duck,conventional,16458,382559.0734,4656025.953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7797,Cumberland,Bergen,duck,conventional,14869,373252.6089,4522010.649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7798,Lancaster,Woodland,duck,conventional,15864,418442.5044,4711084.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7799,Lycoming,New Hanover,chicken,broiler_1,5821,388886.7514,4590361.205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7800,Lycoming,Readington,duck,organic,654,398033.3189,4597316.296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7801,Allegheny,Farmingdale,chicken,broiler_2,3821,489976.2076,4682464.852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7802,Mifflin,Saddle Brook,duck,organic,822,391658.5399,4494451.668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7803,Susquehanna,Lumberton,chicken,broiler_2,3806,435928.6779,4588253.679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7804,Mercer,Bass River,duck,conventional,17665,377038.949,4581297.506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7805,Luzerne,Pine Hill,duck,conventional,15968,483761.5779,4490919.741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7806,Mifflin,Folsom,duck,conventional,14891,410800.4328,4497009.816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7807,Allegheny,Peapack-Gladstone,duck,conventional,17088,488371.5626,4686607.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7808,Susquehanna,Tinicum,chicken,broiler_2,3350,462297.8058,4626238.629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7809,Allegheny,Colts Neck,duck,conventional,14254,484435.8547,4671318.297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7810,Mifflin,Jamesburg,duck,conventional,15439,402342.0029,4489056.999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7811,Luzerne,Morris,chicken,broiler_2,2963,468028.4796,4479513.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
